EQPT_REAL_ID,ALARM_ID,ALARM_LVL,ALARM_DESC,ALARM_STATION,SOLUTION
"STK01","0796","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0797","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0798","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0799","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0800","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0801","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0802","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0803","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0804","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0805","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0806","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0807","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0808","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0809","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0810","1","IF-1_Timeout1","ASEF3-K11-8F-3450-WIP",
"STK01","0811","1","IF-1_Timeout2","ASEF3-K11-8F-3450-WIP",
"STK01","0812","1","IF-1_Timeout3","ASEF3-K11-8F-3450-WIP",
"STK01","0813","1","IF-1_Timeout4","ASEF3-K11-8F-3450-WIP",
"STK01","0814","1","IF-1_Timeout5","ASEF3-K11-8F-3450-WIP",
"STK01","0815","1","IF-1_Error1","ASEF3-K11-8F-3450-WIP",
"STK01","0816","1","IF-1_Error2","ASEF3-K11-8F-3450-WIP",
"STK01","0817","1","IF-1_Error3","ASEF3-K11-8F-3450-WIP",
"STK01","0818","1","IF-1_Error4","ASEF3-K11-8F-3450-WIP",
"STK01","0819","1","IF-1_Error5","ASEF3-K11-8F-3450-WIP",
"STK01","0820","1","IF-2_Timeout1","ASEF3-K11-8F-3450-WIP",
"STK01","0821","1","IF-2_Timeout2","ASEF3-K11-8F-3450-WIP",
"STK01","0822","1","IF-2_Timeout3","ASEF3-K11-8F-3450-WIP",
"STK01","0823","1","IF-2_Timeout4","ASEF3-K11-8F-3450-WIP",
"STK01","0824","1","IF-2_Timeout5","ASEF3-K11-8F-3450-WIP",
"STK01","0825","1","IF-2_Error1","ASEF3-K11-8F-3450-WIP",
"STK01","0826","1","IF-2_Error2","ASEF3-K11-8F-3450-WIP",
"STK01","0827","1","IF-2_Error3","ASEF3-K11-8F-3450-WIP",
"STK01","0828","1","IF-2_Error4","ASEF3-K11-8F-3450-WIP",
"STK01","0829","1","IF-2_Error5","ASEF3-K11-8F-3450-WIP",
"STK01","0830","1","IF-3_Timeout1","ASEF3-K11-8F-3450-WIP",
"STK01","0831","1","IF-3_Timeout2","ASEF3-K11-8F-3450-WIP",
"STK01","0832","1","IF-3_Timeout3","ASEF3-K11-8F-3450-WIP",
"STK01","0833","1","IF-3_Timeout4","ASEF3-K11-8F-3450-WIP",
"STK01","0834","1","IF-3_Timeout5","ASEF3-K11-8F-3450-WIP",
"STK01","0835","1","IF-3_Error1","ASEF3-K11-8F-3450-WIP",
"STK01","0836","1","IF-3_Error2","ASEF3-K11-8F-3450-WIP",
"STK01","0837","1","IF-3_Error3","ASEF3-K11-8F-3450-WIP",
"STK01","0838","1","IF-3_Error4","ASEF3-K11-8F-3450-WIP",
"STK01","0839","1","IF-3_Error5","ASEF3-K11-8F-3450-WIP",
"STK01","0840","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0841","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0842","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0843","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0844","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0845","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0846","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0847","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0848","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0849","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0850","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0851","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0852","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0853","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0854","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0855","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0856","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0857","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0858","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0859","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0860","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0861","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0862","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0863","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0864","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0865","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0866","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0867","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0868","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0869","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0870","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0871","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0872","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0873","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0874","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0875","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0876","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0877","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0878","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0879","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0880","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0881","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0882","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0883","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0884","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0885","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0886","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0887","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0888","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0889","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0890","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0891","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0892","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0893","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0894","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0895","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0896","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0897","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0898","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0899","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0900","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0901","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0902","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0903","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0904","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0905","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0906","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0907","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0908","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0909","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0910","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0911","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0912","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0913","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0914","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0915","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0916","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0917","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0918","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0919","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0920","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0921","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0922","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0923","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0924","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0925","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0926","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0927","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0928","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0929","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0930","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0931","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0932","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0933","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0934","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0935","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0936","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0937","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0938","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0939","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0940","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0941","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0942","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0943","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0944","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0945","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0946","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0947","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0948","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0949","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0950","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0951","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0952","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0953","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0954","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0955","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0956","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0957","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0958","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0959","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0960","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0961","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0962","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0963","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0964","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0965","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0966","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0967","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0968","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0969","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0970","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0971","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0972","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0973","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0974","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0975","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0976","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0977","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0978","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0979","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0980","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0981","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0982","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0983","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0984","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0985","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0986","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0987","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0988","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0989","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0990","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0991","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0992","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0993","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0994","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0995","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0996","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0997","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0998","1","","ASEF3-K11-8F-3450-WIP",
"STK01","0999","1","","ASEF3-K11-8F-3450-WIP",
"STK02","0001","2","緊急停止[EMS]","ASEF3-K11-8F-3450-WIP",
"STK02","0002","2","System Power Off","ASEF3-K11-8F-3450-WIP",
"STK02","0003","2","PLC Not Ready","ASEF3-K11-8F-3450-WIP",
"STK02","0004","2","CDA正壓源1異常","ASEF3-K11-8F-3450-WIP",
"STK02","0005","2","全原點動作逾時","ASEF3-K11-8F-3450-WIP",
"STK02","0006","2","主盤 Safty Relay做動中","ASEF3-K11-8F-3450-WIP",
"STK02","0007","2","CC-Link Error","ASEF3-K11-8F-3450-WIP",
"STK02","0008","2","PLC電池低電量異常","ASEF3-K11-8F-3450-WIP",
"STK02","0009","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0010","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0011","2","緊急停止EMO-1-X308","ASEF3-K11-8F-3450-WIP",
"STK02","0012","2","緊急停止EMO-2-X309","ASEF3-K11-8F-3450-WIP",
"STK02","0013","2","緊急停止EMO-3-X30A","ASEF3-K11-8F-3450-WIP",
"STK02","0014","2","緊急停止EMO-4-X30B","ASEF3-K11-8F-3450-WIP",
"STK02","0015","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0016","2","安全門#1(人員維修口)開啟-X30C","ASEF3-K11-8F-3450-WIP",
"STK02","0017","2","安全門#2開啟-X30D","ASEF3-K11-8F-3450-WIP",
"STK02","0018","2","安全門#3開啟-X30E","ASEF3-K11-8F-3450-WIP",
"STK02","0019","2","安全門#4(人員取出口)開啟-X30F","ASEF3-K11-8F-3450-WIP",
"STK02","0020","2","並批維修門開啟-X40F","ASEF3-K11-8F-3450-WIP",
"STK02","0021","2","INV-1 變頻器異常-出料#01","ASEF3-K11-8F-3450-WIP",
"STK02","0022","2","INV-2 變頻器異常-並批CV#02","ASEF3-K11-8F-3450-WIP",
"STK02","0023","2","INV-3 變頻器異常-並批CV#01","ASEF3-K11-8F-3450-WIP",
"STK02","0024","2","INV-4 變頻器異常-入料#01","ASEF3-K11-8F-3450-WIP",
"STK02","0025","2","INV-5 變頻器異常-","ASEF3-K11-8F-3450-WIP",
"STK02","0026","2","INV-6 變頻器異常-","ASEF3-K11-8F-3450-WIP",
"STK02","0027","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0028","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0029","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0030","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0031","2","人工取出口Slot-1帳料異常-X320","ASEF3-K11-8F-3450-WIP",
"STK02","0032","2","人工取出口Slot-2帳料異常-X321","ASEF3-K11-8F-3450-WIP",
"STK02","0033","2","人工取出口Slot-3帳料異常-X322","ASEF3-K11-8F-3450-WIP",
"STK02","0034","2","人工取出口Slot-4帳料異常-X323","ASEF3-K11-8F-3450-WIP",
"STK02","0035","2","人工取出口Slot-5帳料異常-X324","ASEF3-K11-8F-3450-WIP",
"STK02","0036","2","人工取出口Slot-6帳料異常-X325","ASEF3-K11-8F-3450-WIP",
"STK02","0037","2","人工取出口Slot-7帳料異常-X326","ASEF3-K11-8F-3450-WIP",
"STK02","0038","2","人工取出口Slot-8帳料異常-X327","ASEF3-K11-8F-3450-WIP",
"STK02","0039","2","人工取出口Slot-9帳料異常-X328","ASEF3-K11-8F-3450-WIP",
"STK02","0040","2","人工取出口Slot-10帳料異常-X329","ASEF3-K11-8F-3450-WIP",
"STK02","0041","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0042","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0043","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0044","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0045","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0046","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0047","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0048","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0049","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0050","2","MS16-1_軸1 X軸未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0051","2","MS16-1_軸2 Y軸未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0052","2","MS16-1_軸3 R軸未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0053","2","MS16-1_軸4 手臂1未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0054","2","MS16-1_軸5 手臂2未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0055","2","MS16-1_軸6 並批升降未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0056","2","MS16-1_軸7 並批棒未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0057","2","MS16-1_軸8 未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0058","2","MS16-1_軸9 未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0059","2","MS16-1_軸10 未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0060","2","MS16-1_軸11 未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0061","2","MS16-1_軸12 未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0062","2","MS16-1_軸13 未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0063","2","MS16-1_軸14 未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0064","2","MS16-1_軸15 未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0065","2","MS16-1_軸16 未原點","ASEF3-K11-8F-3450-WIP",
"STK02","0066","2","MS16-1_軸1 X軸正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0067","2","MS16-1_軸2 Y軸正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0068","2","MS16-1_軸3 R軸正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0069","2","MS16-1_軸4 手臂1正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0070","2","MS16-1_軸5 手臂2正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0071","2","MS16-1_軸6 並批升降正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0072","2","MS16-1_軸7 並批棒正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0073","2","MS16-1_軸8 正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0074","2","MS16-1_軸9 正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0075","2","MS16-1_軸10 正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0076","2","MS16-1_軸11 正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0077","2","MS16-1_軸12 正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0078","2","MS16-1_軸13 正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0079","2","MS16-1_軸14 正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0080","2","MS16-1_軸15 正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0081","2","MS16-1_軸16 正負極限異常","ASEF3-K11-8F-3450-WIP",
"STK02","0082","2","MS16-1_軸1 X軸有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0083","2","MS16-1_軸2 Y軸有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0084","2","MS16-1_軸3 R軸有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0085","2","MS16-1_軸4 手臂1有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0086","2","MS16-1_軸5 手臂2有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0087","2","MS16-1_軸6 並批升降有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0088","2","MS16-1_軸7 並批棒有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0089","2","MS16-1_軸8 有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0090","2","MS16-1_軸9 有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0091","2","MS16-1_軸10 有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0092","2","MS16-1_軸11 有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0093","2","MS16-1_軸12 有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0094","2","MS16-1_軸13 有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0095","2","MS16-1_軸14 有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0096","2","MS16-1_軸15 有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0097","2","MS16-1_軸16 有異常碼","ASEF3-K11-8F-3450-WIP",
"STK02","0098","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0099","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0100","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0101","2","Crane升降軸取物端-1位置異常-X330","ASEF3-K11-8F-3450-WIP",
"STK02","0102","2","Crane升降軸取物端-2位置異常-X331","ASEF3-K11-8F-3450-WIP",
"STK02","0103","2","Crane旋轉軸左側端位置異常-X332","ASEF3-K11-8F-3450-WIP",
"STK02","0104","2","Crane旋轉軸右側端位置異常-X333","ASEF3-K11-8F-3450-WIP",
"STK02","0105","2","Crane橫移軸入料取物端位置異常-X3","ASEF3-K11-8F-3450-WIP",
"STK02","0106","2","Crane橫移軸待命端位置異常-X335","ASEF3-K11-8F-3450-WIP",
"STK02","0107","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0108","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0109","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0110","2","ARM1 在荷檢異常-X340","ASEF3-K11-8F-3450-WIP",
"STK02","0111","2","ARM1 二重檢異常-X341","ASEF3-K11-8F-3450-WIP",
"STK02","0112","2","ARM1 產品突出檢大MG異常-X342","ASEF3-K11-8F-3450-WIP",
"STK02","0113","2","ARM1 產品突出檢小MG異常-X343","ASEF3-K11-8F-3450-WIP",
"STK02","0114","2","ARM1 縮回端異常-X344","ASEF3-K11-8F-3450-WIP",
"STK02","0115","2","ARM1 伸出端異常-X345","ASEF3-K11-8F-3450-WIP",
"STK02","0116","2","ARM1 夾取夾緊端異常-X346","ASEF3-K11-8F-3450-WIP",
"STK02","0117","2","ARM1 夾取放鬆端異常-X347","ASEF3-K11-8F-3450-WIP",
"STK02","0118","2","ARM2 在荷檢異常-X348","ASEF3-K11-8F-3450-WIP",
"STK02","0119","2","ARM2 二重檢異常-X349","ASEF3-K11-8F-3450-WIP",
"STK02","0120","2","ARM2 產品突出檢大MG異常-X34A","ASEF3-K11-8F-3450-WIP",
"STK02","0121","2","ARM2 產品突出檢小MG異常-X34B","ASEF3-K11-8F-3450-WIP",
"STK02","0122","2","ARM2 縮回端異常-X34C","ASEF3-K11-8F-3450-WIP",
"STK02","0123","2","ARM2 伸出端異常-X34D","ASEF3-K11-8F-3450-WIP",
"STK02","0124","2","ARM2 夾取夾緊端異常-X34E","ASEF3-K11-8F-3450-WIP",
"STK02","0125","2","ARM2 夾取放鬆端異常-X34F","ASEF3-K11-8F-3450-WIP",
"STK02","0126","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0127","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0128","2","ARM1 防撞檢偵測-X338","ASEF3-K11-8F-3450-WIP",
"STK02","0129","2","ARM2 防撞檢偵測-X339","ASEF3-K11-8F-3450-WIP",
"STK02","0130","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0131","2","INV-1 傳送異常-出料#01","ASEF3-K11-8F-3450-WIP",
"STK02","0132","2","INV-2 傳送異常-並批CV#02","ASEF3-K11-8F-3450-WIP",
"STK02","0133","2","INV-3 傳送異常-並批CV#01","ASEF3-K11-8F-3450-WIP",
"STK02","0134","2","INV-4 傳送異常-入料#01","ASEF3-K11-8F-3450-WIP",
"STK02","0135","2","INV-5 傳送異常-","ASEF3-K11-8F-3450-WIP",
"STK02","0136","2","INV-6 傳送異常-","ASEF3-K11-8F-3450-WIP",
"STK02","0137","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0138","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0139","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0140","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0141","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0142","2","出料#01_入料1升降上升異常-X36A","ASEF3-K11-8F-3450-WIP",
"STK02","0143","2","出料#01_入料1升降下降異常-X36B","ASEF3-K11-8F-3450-WIP",
"STK02","0144","2","出料#01_入料2升降上升異常-X36C","ASEF3-K11-8F-3450-WIP",
"STK02","0145","2","出料#01_入料2升降下降異常-X36D","ASEF3-K11-8F-3450-WIP",
"STK02","0146","2","出料#01_取料站升降上升異常-X36E","ASEF3-K11-8F-3450-WIP",
"STK02","0147","2","出料#01_取料站升降下降異常-X36F","ASEF3-K11-8F-3450-WIP",
"STK02","0148","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0149","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0150","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0151","2","並批_來源站升降_上升端異常-X400","ASEF3-K11-8F-3450-WIP",
"STK02","0152","2","並批_來源站升降_下降端異常-X401","ASEF3-K11-8F-3450-WIP",
"STK02","0153","2","並批_來源站旋轉_取置端異常-X402","ASEF3-K11-8F-3450-WIP",
"STK02","0154","2","並批_來源站旋轉_CV端異常-X403","ASEF3-K11-8F-3450-WIP",
"STK02","0155","2","並批_來源站在荷檢異常-X404","ASEF3-K11-8F-3450-WIP",
"STK02","0156","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0157","2","並批棒前進端異常-X406","ASEF3-K11-8F-3450-WIP",
"STK02","0158","2","並批棒後退端異常-X407","ASEF3-K11-8F-3450-WIP",
"STK02","0159","2","並批_目的站升降_上升端異常-X408","ASEF3-K11-8F-3450-WIP",
"STK02","0160","2","並批_目的站升降_下降端異常-X409","ASEF3-K11-8F-3450-WIP",
"STK02","0161","2","並批_目的站旋轉_取置端異常-X40A","ASEF3-K11-8F-3450-WIP",
"STK02","0162","2","並批_目的站旋轉_CV端異常-X40B","ASEF3-K11-8F-3450-WIP",
"STK02","0163","2","並批_目的站在荷檢異常-X40C","ASEF3-K11-8F-3450-WIP",
"STK02","0164","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0165","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0166","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0167","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0168","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0169","2","","ASEF3-K11-8F-3450-WIP",
"STK02","0170","2","","ASEF3-K11-8F-3450-WIP",
